file	length_offset	text_offset	stored_length	byte_length	source	translation	scene	ns_filtered_index	pc_file	pc_string_index	alignment_status	alignment_reason
Script/scr2360.binu8	98199	98203	124	123	放射状に生えた花弁が、底抜けに明るい黄色だけに、却って狂気を感じさせる光景だった。	向日葵们那呈放射状生长的花瓣，以及那无比灿烂的黄色，反倒让眼前的光景看上去更为疯狂。	2360	43	2360.gsc	53	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	98327	98331	114	113	@vv53005『最初からこうすればよかった。努力なんて捨てて、我慢なんて放り投げて』	@vv53005『一开始就该这么做。既不需要努力，也无需去忍耐』	2360	44	2360.gsc	55	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	98445	98449	64	63	ルクは目を細めて「ひまわりの乙女」を睨む。	露珂倪视着「向日葵少女」。	2360	45	2360.gsc	56	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	98513	98517	139	138	元がマコーだとは信じられない。あの少女は、誰かがこんなことを言い出した時に、窘める側だった。	难以相信眼前之物原本是名为玛可的少女。当有人说出这种话时，那位少女一定会出声责备那人的。	2360	46	2360.gsc	57	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	98656	98660	87	86	@vv53006『則を変えてしまえば、何も怖いことなんてなかった！』	@vv53006『只要改变规则，就没什么好怕的了！』	2360	47	2360.gsc	59	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	98747	98751	106	105	柄にもなく、「元」の少女について思いを馳せていたために、対応が遅れた。	由于不合身份地缅怀起了「原本」那位少女，没能及时反应过来。	2360	48	2360.gsc	60	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	99025	99029	160	159	「ひまわりの乙女」は、大輪のひまわりたちを振り回しながら、その蔓を「大いなる乙女像」へと振り下ろしたのだ。	「向日葵少女」挥舞起大朵的向日葵，朝着「伟大的少女像」挥下了藤蔓。	2360	49	2360.gsc	61	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	99357	99361	31	30	咄嗟に鞭を走らせる。	露珂瞬间挥起了鞭子。	2360	50	2360.gsc	62	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	99403	99407	151	150	その縦横無尽の軌道は、蔓の攻撃を的確に弾いたが、いくつかは網目をすり抜けるようにして届いてしまった。	那游走于四面八方的轨道精准地弹开了藤蔓的攻击，但仍有几下攻击乘隙够到了少女像。	2360	51	2360.gsc	63	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2360.binu8	99558	99562	48	47	@vv53007『邪魔を、しないで……！』	@vv53007『别来，妨碍我……！』	2360	52	2360.gsc	65	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	92790	92794	51	50	@vv05401（……そういうことだったの）	@vv05401（……原来是这回事啊）	2380	0	2380.gsc	1	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	92845	92849	49	48	アルエットは深いため息を吐いた。	阿尔艾特深深叹了口气。	2380	1	2380.gsc	2	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	92898	92902	133	132	その胸の内には、すべての欠片を集めきったという充足を押しのけて、苦い哀しみが満ちていた。	填满她心房的并非集齐所有碎片所带来的满足，而是一种苦涩的悲伤。	2380	2	2380.gsc	3	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	93035	93039	151	150	マコーの身に起こったことや、心境のすべてを理解したわけではない。けれど、概略だけは把握できたと思う。	虽然并未完全理解玛可的遭遇与心境，但大体的情况已有所把握。	2380	3	2380.gsc	4	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	93190	93194	200	199	マコーがパヴォーネに寄せていた想いや、それを抑えようとすることから生じたすれ違い、昨晩パヴォーネと共に犯してしまった@r過@あやま@ち──	玛可对帕沃妮的感情、为了压抑那份感情而造成的错位，以及昨晚与帕沃妮一起犯下的@r过错@错误@──	2380	4			manual-direct-v3	v3 status=review-jp similarity=0.843750; translated from NS source
Script/scr2380.binu8	93394	93398	100	99	我を取り戻した時、マコーを襲った混乱と恐怖はいかほどだっただろう。	恢复理智后，玛可一定感到异常迷惘与恐惧吧。	2380	5	2380.gsc	6	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	93498	93502	189	188	「好きという気持ちは、私たちには赦されていない」@nかつてアルエットにそう語ったマコーは、同じ潔癖の刃を自らへ向けたに違いない。	「我们是不被容许拥有喜欢这种感情的」@n曾对阿尔艾特如此说过的玛可，一定也将这把洁癖之刃对准了自己。	2380	6	2380.gsc	7	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	93691	93695	82	81	それは本当に「悪しき種」と呼ばわれるほどのものなのか。	这种感情有如此污秽不堪、以至于要被称作「罪恶之种」吗。	2380	7	2380.gsc	8	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	93777	93781	163	162	他者への特別な好意は、誰しもが抱くものではないのか。葛藤の末に負けてしまうことは、そんなにも悪いことなのか。	无论是谁，都会对他人抱有特别的好感。经过内心的一番斗争，最终屈服于心中的爱意，就那么的罪无可恕吗。	2380	8	2380.gsc	9	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	93944	93948	46	45	アルエットには、わからない──	阿尔艾特并不明白──	2380	9	2380.gsc	10	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	94005	94009	30	29	@vv05402「……ルク！」	@vv05402「……露珂！」	2380	10	2380.gsc	12	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	94039	94043	145	144	礼讃祈堂へ駆け込んだアルエットは、盛大にひびが入った「大いなる乙女像」の姿に直面し、足を止めた。	冲进礼赞祈堂后，眼前满是裂痕的「伟大的少女像」令阿尔艾特停下了脚步。	2380	11	2380.gsc	13	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	94758	94762	151	150	その下には、尚も乙女像へと蔓を叩きつける「ひまわりの乙女」と、その攻撃を弾きつづけるルクの姿がある。	少女像下，「向日葵少女」仍在用藤蔓猛烈击打着少女像，露珂则不断地弹开了她的攻击。	2380	12	2380.gsc	14	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	94913	94917	82	81	ルクが守らなければ、乙女像はきっと全壊していただろう。	如果没有露珂的保护，少女像恐怕早已面目全非了吧。	2380	13	2380.gsc	15	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	94999	95003	73	72	──そうまでして守らなければならないものなのか。	──有必要如此护着那尊像吗。	2380	14	2380.gsc	16	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95076	95080	64	63	アルエットは、思わず胸中でそう問いかけた。	阿尔艾特不禁在心中如此发问道。	2380	15	2380.gsc	17	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95144	95148	136	135	けれど、すぐに思い直した。自分にとっては不必要でも、多くの生徒にとっては大事なものなのだ。	但她很快便改变了想法。就算对自己来说并非必不可少，但少女像对众多学生们来说也意义非凡。	2380	16	2380.gsc	18	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95284	95288	151	150	そう──マコーにとっても、大事だ。これを破壊することは、彼女の真の願いに対する隠れ蓑になるのだから。	没错──对玛可来说也是一样的。破坏少女像这一行为其实是在掩饰她真正的心愿。	2380	17	2380.gsc	19	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95439	95443	133	132	アルエットが対峙する二者のもとに駆け寄ると、右腕に絡みつく蔓が、ひときわ眩い光を放った。	阿尔艾特跑到了对峙着的二人身边，缠绕在她右手腕上的藤蔓随即发出了强烈的光芒。	2380	18	2380.gsc	20	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95590	95594	45	44	@vv53201『ああ……アアア……！』	@vv53201『啊啊……啊啊啊……！』	2380	19	2380.gsc	22	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95650	95654	30	29	@vv12401「アルエット」	@vv12401「阿尔艾特」	2380	20	2380.gsc	24	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95684	95688	91	90	マコーは光条の向こう側で苦しみ、ルクは眩しそうに目を眇める。	光线所向，玛可正在痛苦呻吟，露珂则像是感到亮光刺目，眯缝着眼。	2380	21	2380.gsc	25	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95779	95783	87	86	@vv05403「種の欠片を集めたわ。これであなたの力になれるはず」	@vv05403「我已经收集好种子的碎片了。这样就能帮上你的忙了」	2380	22	2380.gsc	27	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95870	95874	36	35	@vv12402「アルエット……」	@vv12402「阿尔艾特……」	2380	23	2380.gsc	29	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95910	95914	58	57	呼びかける音韻は、どこか苦しげだった。	露珂的声音似乎有些痛苦。	2380	24	2380.gsc	30	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	95972	95976	217	216	見たところルクに出血はないが、どこか怪我をしているのだろうか。そう案じたアルエットだったが、その種類の苦しさでないことが、台詞の続きでわかった。	虽然看上去没有流血，但她或许是有哪里受伤了吧。阿尔艾特一时如此想到，但听到露珂接下来的话后，便知道了她并非因肉体受伤而感到痛苦。	2380	25	2380.gsc	31	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96193	96197	57	56	@vv12403「それでいいの？　あなたは……」	@vv12403「这样就好？　你真的这么想……」	2380	26	2380.gsc	33	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96254	96258	57	56	@vv05404「……わかっているわ。でも……」	@vv05404「……我清楚。但……」	2380	27	2380.gsc	35	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96315	96319	93	92	──どうしようもないのでしょう？@nそんな言葉を胸の中で唱える。	──这也是无可奈何的吧？@n阿尔艾特在心中念起了这句话。	2380	28	2380.gsc	36	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96412	96416	57	56	@vv05405「マコーの望みは……だから……」	@vv05405「因为……这是玛可的心愿……」	2380	29	2380.gsc	38	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96473	96477	94	93	つい口にしかけた真実を、アルエットは慌てて喉奥で押しつぶした。	一不小心将真相说漏了嘴，阿尔艾特慌忙将话头扼杀在了喉中。	2380	30	2380.gsc	39	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96571	96575	169	168	ルクに伝えてしまったら意味がない。おそらくルクは、鎮圧した異造化の乙女たちをアドラーに引き渡す役目を担っている。	将其告诉给露珂就毫无意义了。露珂担当的职责，大概就是将镇压下来的异造化少女们交给阿德拉。	2380	31	2380.gsc	40	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96744	96748	124	123	少女たちの「悪しき種」が何に起因するものなのかの伝達は、その際に行われるのだろう。	届时，她也会告诉阿德拉，少女们的「罪恶之种」是因何而生的吧。	2380	32	2380.gsc	41	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96872	96876	74	73	つまり、ルクをこそ、@r欺@あざむ@く必要があるのだ。	也就是说，自己需要在此瞒过露珂。	2380	33	2380.gsc	42	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	96950	96954	98	97	マコーが暴走した@r経緯@いきさつ@について。彼女の真の目的について。	要隐瞒玛可失去控制的原委，与她真正的目的。	2380	34	2380.gsc	43	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	97052	97056	67	66	アルエットは、「ひまわりの乙女」を見やった。	阿尔艾特看了一眼「向日葵少女」。	2380	35	2380.gsc	44	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	97123	97127	175	174	先刻まで乙女像に対して果敢な攻撃を行っていたが、今はすべての蔓を宙に舞わせ、海草のように緩慢に揺らめいているだけだ。	方才，她还果断地攻击着少女像，可现在，她身上的所有藤蔓却仅仅如同海草般飘舞于空中，并无进行攻击的架势。	2380	36	2380.gsc	45	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	97302	97306	40	39	──お願いね、アルエット。	──拜托你了，阿尔艾特。	2380	37	2380.gsc	46	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	97346	97350	109	108	決して声帯を介すことのないその声を、アルエットは心で直接聞いたと思った。	阿尔艾特用心接收到了这绝非出自声带的声音。	2380	38	2380.gsc	47	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	97459	97463	16	15	けれど──	然而──	2380	39	2380.gsc	48	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	97479	97483	112	111	マコーにだけわかるように頷こうとした仕草は、俯いただけで終わってしまった。	阿尔艾特不被露珂察觉地朝玛可点了下头，可她那垂下的脑袋却未能重新抬起。	2380	40	2380.gsc	49	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	97595	97599	235	234	礼讃祈堂で生徒たちの視線に晒された、最初の記憶を噛みしめる。マコーは、則に逆らってアルエットを保護してくれたのに、そのせいで罰を受けることになってしまった。	她的思绪飘回了最初的记忆。那是在礼赞祈堂，阿尔艾特正暴露于众目睽睽之下。玛可不顾规定，保护了阿尔艾特，可却因此受了惩罚。	2380	41	2380.gsc	50	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	97834	97838	193	192	特進クラス残留が危ぶまれる彼女の立場からすれば、アルエットは、突然現れた障壁に過ぎない。けれど、彼女は決して恨もうとしなかった。	对于有可能无法继续留在特进班的玛可来说，阿尔艾特不过是突然出现的障碍而已。但她却从未对阿尔艾特抱有丝毫怨恨。	2380	42	2380.gsc	51	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98031	98035	121	120	それどころか、お互いに頑張りましょう、また腕を上げたわね──そう励ましてくれた。	不仅如此。一起加油吧，你的技术又提高了呢──她还曾像这样鼓励过阿尔艾特。	2380	43	2380.gsc	52	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98156	98160	70	69	不器用だけれど、意志が強くて頑張り屋のマコー。	玛可虽然有些不懂变通，但为人坚强而又努力。	2380	44	2380.gsc	53	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98230	98234	155	154	異造化しても尚、アルエットたちを襲うような真似はせず、乙女像の破壊に@r止@とど@めようとした優しいマコー。	即使经受了异造化，她也没有攻击阿尔艾特与露珂，仅止于破坏少女像。她是如此温柔而为人着想。	2380	45	2380.gsc	54	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98389	98393	95	94	彼女が望んだからといって、アルエットは気軽に@r肯@うべな@えない。	虽然这是她所希望的，但阿尔艾特却无法坦然接受。	2380	46	2380.gsc	55	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98488	98492	111	110	マコーを滅ぼす──この世から消してしまう──殺す──@nそんな酷いことは──	将玛可处决──从这世上抹消掉──杀掉──@n如此残酷的事──	2380	47	2380.gsc	56	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98603	98607	36	35	@vv05406「……っ、く……」	@vv05406「……呜，咕……」	2380	48	2380.gsc	58	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98643	98647	106	105	言葉が喉にへばりつき、思わず閉じた瞼の裏に、あたたかい涙が溢れかえる。	话语哽塞于喉中，阿尔艾特不由得闭上了双眼，热泪盈眶而出。	2380	49	2380.gsc	59	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98764	98768	133	132	すると、すぐ傍で空気が動いた。ルクが「ひまわりの乙女」に向けて、１歩足を踏み出したのだ。	这时，阿尔艾特周遭的空气晃动了起来。是露珂，她朝着「向日葵少女」迈出了一步。	2380	50	2380.gsc	60	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98901	98905	30	29	@vv12404「私がやるわ」	@vv12404「我来了结她」	2380	51	2380.gsc	62	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	98935	98939	112	111	静かな声を耳にした瞬間、アルエットは溢れる涙ごと、すべての躊躇いを捨てた。	听到这沉静的声音后，阿尔艾特瞬间将泪水与踌躇统统抛之了脑后。	2380	52	2380.gsc	63	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99051	99055	57	56	@vv05407「いいえ！　私も……いっしょに」	@vv05407「不！　我也……一起」	2380	53	2380.gsc	65	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99112	99116	139	138	ルクひとりに負わせはしない──アルエットはその思いに縋りついて、他の一切を払うことに決めた。	不会让露珂独自背负一切的──阿尔艾特决定摒除其他的一切，仅以这份心意为航灯。	2380	54	2380.gsc	66	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99255	99259	70	69	ルクに駆け寄り、彼女の持つ鞭の柄に手をかける。	阿尔艾特来到露珂身边，将手搭在了鞭柄上。	2380	55	2380.gsc	67	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99329	99333	27	26	@vv05408「…………」	@vv05408「…………」	2380	56	2380.gsc	69	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99360	99364	55	54	滲む涙のせいで、視界が揺らいでいる。	夺眶而出的泪水令视野模糊不清。	2380	57	2380.gsc	70	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99419	99423	178	177	そのせいで、異造化した怪物を見据えているはずなのに、ひまわりに囲まれて微笑む少女の肖像を目にしているような気になった。	因此，呈现在眼中的似乎并非经由异造化而诞生的怪物，而是一位在向日葵花海中微笑着的少女。	2380	58	2380.gsc	71	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99601	99605	61	60	アルエットは目を拭おうとした腕を止めた。	阿尔艾特想擦下泪水，但最终没有抬手。	2380	59	2380.gsc	72	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99666	99670	121	120	──これでいい。この美しい絵画を、マコーの最後の思い出として、胸に焼きつけよう。	──这样就好。就将这副美丽的画作为玛可最后的回忆，永远铭记于心中吧。	2380	60	2380.gsc	73	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99791	99795	142	141	彼女にかけたい言葉は千も万もあるはずだった。感謝、尊敬、親愛。しかしそのどれもが形をなさない。	其实还有千言万语想要传达给她。感谢、尊敬与亲爱。但无论哪种感情都无法化作言语。	2380	61	2380.gsc	74	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	99937	99941	115	114	いや──と、アルエットは思いつく。ひとつだけ声に出しておくべきことがあった。	并非如此──阿尔艾特想到了一句话。唯独这句话是应该对她说出的。	2380	62	2380.gsc	75	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100056	100060	90	89	@vv05409「駄目よ、マコー。大いなる乙女像は……皆にとって……」	@vv05409「不能那么做啊，玛可。伟大的少女像……对大家来说……」	2380	63	2380.gsc	77	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100150	100154	100	99	たどたどしく震える声で口にしたのは、マコーの「罪」への言及だった。	阿尔艾特颤抖不已地开口说道，所言及的是玛可的「罪恶」。	2380	64	2380.gsc	78	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100254	100258	94	93	もちろんマコーを窘めるためのものではなく、ルクに向けた台詞だ。	当然，这句台词并不是在责备玛可，而是为露珂准备的。	2380	65	2380.gsc	79	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100352	100356	115	114	マコーの本心と本当の罪とを隠し、大いなる乙女像の破壊という偽の目的を被せる。	为了掩盖玛可真正的心声与过错，为了给她对伟大的少女像的破坏编个虚假的理由。	2380	66	2380.gsc	80	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100471	100475	205	204	これで大丈夫だ。「勉学の上で追いつめられたマコーが、象徴である『大いなる乙女像』の破壊を企てた」という筋書きに、パヴォーネは登場しない。	这样就没问题了。「在学业上陷入了困境中的玛可企图破坏『伟大的少女像』」，捏造的原因中不会有帕沃妮的出现。	2380	67	2380.gsc	81	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100680	100684	51	50	@vv05410（マコー……どうか、赦して）	@vv05410（玛可……原谅我）	2380	68	2380.gsc	83	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100735	100739	57	56	@vv12405「そうね。それは赦されざる罪よ」	@vv12405「是啊。这罪无可赦」	2380	69	2380.gsc	85	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100796	100800	99	98	@vv12406「あなたを追いつめたのは、あなた自身。この学園の則ではない」	@vv12406「将你逼上绝路的不是这所学园的规定，而是你自身」	2380	70	2380.gsc	87	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100899	100903	88	87	無情に宣告するルクの手は、何度も鞭の柄を握りなおしている。	露珂冷冰冰地宣言道，她那握着鞭子的手正反复张合着。	2380	71	2380.gsc	88	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	100991	100995	118	117	アルエットは、ルクにとっても、この討伐が割り切れることではないのだと気づいた。	阿尔艾特从中察觉到，露珂也并非对这次讨伐毫无异议。	2380	72	2380.gsc	89	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101113	101117	88	87	特進クラスの生徒同士。これまで共に過ごした時間は短くない。	彼此都是特进班的同学，且至今为止一同度过的时间算不上短。	2380	73	2380.gsc	90	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101205	101209	57	56	@vv12407「……本当は、気づいているはず」	@vv12407「……你理应已察觉到这点了才对」	2380	74	2380.gsc	92	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101266	101270	124	123	ルクは、小さな声でそう付け加えた。マコーという人間へのほのかな信頼がそこにあった。	露珂轻声补充道。话中可以听出她对玛可的一丝信赖。	2380	75	2380.gsc	93	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101394	101398	70	69	アルエットは、伝えたい思いをぐっと抑えつけた。	阿尔艾特拼命按捺住了想要传达给露珂的想法。	2380	76	2380.gsc	94	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101468	101472	184	183	マコーはルクが思っている通りの人間だと。真面目で優しくて頑張り屋の彼女だからこそ、こんなことになってしまっているのだと──	阿尔艾特想要告诉露珂的是，玛可同你所想的一样。正因为她认真、温柔而又努力，所以才会变成这样──	2380	77	2380.gsc	95	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101656	101660	27	26	@vv05411「ルク……」	@vv05411「露珂……」	2380	78	2380.gsc	97	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101687	101691	21	20	@vv12408「ええ」	@vv12408「嗯」	2380	79	2380.gsc	99	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101712	101716	79	78	ふたりは目と目を交わし合って、最後の躊躇いを捨てた。	二人四目相交，一同抛开了最后的踌躇。	2380	80	2380.gsc	100	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101809	101813	78	77	@vv05499「とこしえの乙女よ、万物の母よ、万人の花嫁よ」	@vv05499「永恒之少女，万物之母，万人之新娘」	2380	81	2380.gsc	102	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101891	101895	78	77	@vv03391「その誓約を裁きに変え、断罪の術をここに賜れ」	@vv03391「凭此圣约，裁决降罚，予断罪之术」	2380	82	2380.gsc	104	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	101973	101977	84	83	@vv03392「手と足に鎖を、その髪にいばらを、内なる獣に鞭を」	@vv03392「予手足以镣锁，予发首以荆冠，予心兽以鞭笞」	2380	83	2380.gsc	106	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102061	102065	84	83	@vv03393「我、穢れし花園にありて、悪徳の花を手折る者なり」	@vv03393「我，身处污秽之园，誓折恶德之花」	2380	84	2380.gsc	108	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102149	102153	33	32	@vv03394「またとなけめ」	@vv03394「永不复焉」	2380	85	2380.gsc	110	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102237	102241	73	72	──アルエットの中には、微かな期待があったのだ。	──阿尔艾特的心中抱有着小小的期待。	2380	86	2380.gsc	111	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102314	102318	94	93	必死に集めたマコーの「声」──もうひとつの本心である欠片たち。	拼力收集起来的玛可的「声音」──那些藏有她另一种心声的碎片。	2380	87	2380.gsc	112	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102412	102416	118	117	それが、「ひまわりの乙女」の悪しき植物だけを吹き飛ばしてくれるのではないかと。	在它们的帮助下，最终被消灭的或许只有那些依附在「向日葵少女」身上的邪恶植物。	2380	88	2380.gsc	113	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102534	102538	169	168	この眩い光が消え去った後には、蔓とひまわりを浄化され、元通りになった健やかなマコーが残されているのではないかと。	在那强光散去后，藤蔓与向日葵或许会被净化掉，留下的则是恢复了原样、平安无事的玛可。	2380	89	2380.gsc	114	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102707	102711	139	138	そんな、ありえない、都合の良すぎる妄想で心を誤魔化さないと、到底成せることではなかったから。	这妄想不切实际，过于理想，但若不用它来骗过自己的心，想必阿尔艾特是无论如何也下不去手的。	2380	90	2380.gsc	115	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102850	102854	54	53	@vv53202『アアアアアアアアアア……！』	@vv53202『啊啊啊啊啊啊啊啊啊啊……！』	2380	91	2380.gsc	117	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	102908	102912	127	126	──もちろん、アルエットの中の冷静な部分は、そんな夢物語などありえないと呟いていた。	──当然，阿尔艾特心中存在着冷静的部分，诉说着那种想法不过是痴人说梦。	2380	92	2380.gsc	118	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	103039	103043	106	105	マコーの絶叫は、夢想も欺瞞も薙ぎ払って、アルエットの胸に突き刺さった。	玛可的惨叫斩断了所有妄想与欺骗，同时也刺穿了阿尔艾特的心房。	2380	93	2380.gsc	119	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	103149	103153	142	141	けれど、あの白い光に射抜かれたマコーの痛苦に比べれば、こんな感傷の痛みは取るに足らないだろう。	但同被白光贯穿身体的玛可所感到的痛苦相比，这因感伤而生的痛苦根本不值得一提。	2380	94	2380.gsc	120	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	103295	103299	16	15	しかし──	然而──	2380	95	2380.gsc	121	exact-jp	PC JP->NS JP verified similarity=1.000000
Script/scr2380.binu8	103315	103319	73	72	──アルエットは、確かに、こんな「声」を聴いた。	──阿尔艾特的的确确听到了这「声音」。	2380	96	2380.gsc	122	exact-jp	PC JP->NS JP verified similarity=1.000000
