scene	status	reason	similarity	pair_cost	ns_filtered_index	pc_filtered_index	ns_file	ns_length_offset	ns_text_offset	ns_source	ns_kind	pc_file	pc_string_index	pc_jp_source	pc_translation	pc_kind
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	5	5	Script/scr2180.binu8	29987	29991	精密さには欠けるものの、よくもこんな多様なデザインを続けざまに造れるものだと、キャナリーのまなざしには素直な感嘆が滲んだ。	N	2180.gsc	5	精密さには欠けるものの、よくもこんな多様なデザインを続けざまに造れるものだと、キャナリーのまなざしには素直な感嘆が滲んだ。	虽然缺乏精细度，但卡娜莉的目光里还是流露出率直的钦佩，她居然能连续做出如此多样的设计。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	6	6	Script/scr2180.binu8	30195	30199	@vv71701「点数を意識するなら、そりゃ評価項目で選ぶのが正解だけど……でもそれだけじゃつまらないよね」	D	2180.gsc	7	「点数を意識するなら、そりゃ評価項目で選ぶのが正解だけど……でもそれだけじゃつまらないよね」	「如果在意分数的话，那按评价项目来选择比较好……但光这样的话就没意思了」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	7	7	Script/scr2180.binu8	30346	30350	キャナリーの視線に気づくと、パヴォーネは照れたようにそんなことを言った。	N	2180.gsc	8	キャナリーの視線に気づくと、パヴォーネは照れたようにそんなことを言った。	注意到卡娜莉的视线，帕沃妮害羞地解释道。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	8	8	Script/scr2180.binu8	30459	30463	@vv71702「装いには、何かこう、『そうきたか！』ってものがないと」	D	2180.gsc	10	「装いには、何かこう、『そうきたか！』ってものがないと」	「在服装上必须要有『还有这一手啊！』之类的东西」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	9	9	Script/scr2180.binu8	30576	30580	@vv41901「意外性ってこと？　好ましいデザインなのに意外性もある、なんてうまくイメージできないけど、両立できたら素晴らしいものになる気がするわ」	D	2180.gsc	12	「意外性ってこと？　好ましいデザインなのに意外性もある、なんてうまくイメージできないけど、両立できたら素晴らしいものになる気がするわ」	「是指让人耳目一新的感觉？我不太能想象既让人满意又让人耳目一新的设计。但要是能两者兼顾的话，感觉会很棒啊」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	10	10	Script/scr2180.binu8	30790	30794	確かに、パヴォーネの生み出す衣服は、ひとつひとつが印象的だ。	N	2180.gsc	13	確かに、パヴォーネの生み出す衣服は、ひとつひとつが印象的だ。	确实，帕沃妮造化的每一件衣服都让人印象深刻。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	11	11	Script/scr2180.binu8	30885	30889	質素なワンピースの生地に先鋭的な原色のパターン生地を用いたり、多層的なドレスにギャップのある複数の素材を用いたり、目を楽しませる仕掛けが見て取れる。	N	2180.gsc	14	質素なワンピースの生地に先鋭的な原色のパターン生地を用いたり、多層的なドレスにギャップのある複数の素材を用いたり、目を楽しませる仕掛けが見て取れる。	在朴素的连衣裙上使用大胆的原色图案面料，在多层的衣装上则采用反差鲜明的复数材质，设计都赏心悦目。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	12	12	Script/scr2180.binu8	31112	31116	キャナリーにとっては、いちいち目から鱗が落ちるような、斬新な試みばかりだった。	N	2180.gsc	15	キャナリーにとっては、いちいち目から鱗が落ちるような、斬新な試みばかりだった。	对卡娜莉来说，尽是些让人刮目相看的崭新尝试。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	13	13	Script/scr2180.binu8	31234	31238	キャナリー自身のセンスは、良くいえば清楚で淑やか、悪くいえば地味で甘すぎると評されがちである。その路線は、凛々しく奔放なロビンには似合わない。	N	2180.gsc	16	キャナリー自身のセンスは、良くいえば清楚で淑やか、悪くいえば地味で甘すぎると評されがちである。その路線は、凛々しく奔放なロビンには似合わない。	卡娜莉自身的审美，说好听点是清秀端庄，难听点就是太过于老套腻歪。而这个路线与凛然奔放的萝宾并不相配。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	14	14	Script/scr2180.binu8	31452	31456	この自由自在なパヴォーネの感性が、自分にあれば──そんな羨望がキャナリーのまなざしに宿る。	N	2180.gsc	17	この自由自在なパヴォーネの感性が、自分にあれば──そんな羨望がキャナリーのまなざしに宿る。	如果自己也能有帕沃妮这种自由自在的感性的话──卡娜莉的目光里充满了那样的羡慕。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	15	15	Script/scr2180.binu8	31592	31596	@vv71703「そう、どうせ造るならすごいものを造りたいよね！」	D	2180.gsc	19	「そう、どうせ造るならすごいものを造りたいよね！」	「没错，反正要造化的话就想造厉害的！」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	16	16	Script/scr2180.binu8	31680	31684	パヴォーネは生き生きと目を輝かせる。おそらく、様々な可能性を模索すること自体が楽しくて仕方がないのだ。	N	2180.gsc	20	パヴォーネは生き生きと目を輝かせる。おそらく、様々な可能性を模索すること自体が楽しくて仕方がないのだ。	帕沃妮眨着炯炯有神的眼睛。也许，摸索各种可能性本身就是一种快乐。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	17	17	Script/scr2180.binu8	31838	31842	こんなにも意欲的なパヴォーネを見るのは初めてかもしれない。何せ、マコーの傍からも離れて、ひとりで試行錯誤しているくらいだ。	N	2180.gsc	21	こんなにも意欲的なパヴォーネを見るのは初めてかもしれない。何せ、マコーの傍からも離れて、ひとりで試行錯誤しているくらいだ。	还是第一次见到这么雄心壮志的帕沃妮。毕竟，她甚至在离开玛可身边的时候，也在一个人不断尝试。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	18	18	Script/scr2180.binu8	32026	32030	つられるようにして挑戦心に火がついたキャナリーは、予定通り、装飾品の造化に取りかかった。	N	2180.gsc	22	つられるようにして挑戦心に火がついたキャナリーは、予定通り、装飾品の造化に取りかかった。	被触动的卡娜莉，竞争心像小火苗一样冒出，按照预定的计划，开始着手装饰品的造化。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	19	19	Script/scr2180.binu8	32163	32167	ひとつめの候補は、チョーカー型の首飾り。首に沿うチェーンの周りに、バゲットカットの宝石が等間隔で垂れさがるデザインだ。	N	2180.gsc	23	ひとつめの候補は、チョーカー型の首飾り。首に沿うチェーンの周りに、バゲットカットの宝石が等間隔で垂れさがるデザインだ。	第一个候补是颈圈型的首饰。是在环绕脖颈的颈链周围以等间距垂以方阶宝石的设计。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	20	20	Script/scr2180.binu8	32345	32349	@r学習装置@インキュナブラ@内の見本にはアクアマリンが使われていたが、ロビンにはもう少し主張の強い色のほうがいいかもしれない。	N	2180.gsc	24	|学習装置[インキュナブラ]内の見本にはアクアマリンが使われていたが、ロビンにはもう少し主張の強い色のほうがいいかもしれない。	学习装置里的样品使用了海蓝宝石，但对于萝宾来说，更有个性主张的颜色可能更好。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	21	21	Script/scr2180.binu8	32534	32538	キャナリーは服飾室のマネキンに身を寄せ、目を閉じて集中した。色味についてはまだ迷いがあったので、暗闇を見つめながら模索する。	N	2180.gsc	25	キャナリーは服飾室のマネキンに身を寄せ、目を閉じて集中した。色味についてはまだ迷いがあったので、暗闇を見つめながら模索する。	卡娜莉靠近服饰室的人体模型，闭上眼集中精神，关于颜色的选择还有些迷茫，所以一边盯着黑暗一边摸索。	N
2180	pc-only	no-ns-pair				22						2180.gsc	26	キャナリー	卡娜莉	N
2180	exact-jp	normalized-japanese-exact	1.000000	1.200000	22	23	Script/scr2180.binu8	32725	32729	@vv41902（ロビンに似合う色──瞳にあわせた黄色かしら。それとも髪に合わせた、燃えるような赤？）	D	2180.gsc	27	（ロビンに似合う色──瞳にあわせた黄色かしら。それとも髪に合わせた、燃えるような赤？）	（适合萝宾的颜色──和眼睛相配的黄色吗。还是和头发相配的火红色？）	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	23	24	Script/scr2180.binu8	32867	32871	キャナリー自身は、主張の強い色をイメージすることが得意とはいえない。薔薇も主に色味で引っかかって苦労した。	N	2180.gsc	28	キャナリー自身は、主張の強い色をイメージすることが得意とはいえない。薔薇も主に色味で引っかかって苦労した。	卡娜莉本身并不擅长想象主张强烈的颜色。造化蔷薇时主要为颜色也花费了很多心思。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	24	25	Script/scr2180.binu8	33031	33035	赤よりも、どちらかといえば黄色のほうがまだ容易いかもしれない──と結論が見えた時。	N	2180.gsc	29	赤よりも、どちらかといえば黄色のほうがまだ容易いかもしれない──と結論が見えた時。	正当得出结论──黄色可能比红色更容易的时候。	N
2180	pc-only	no-ns-pair				26						2180.gsc	30	キャナリー	卡娜莉	N
2180	exact-jp	normalized-japanese-exact	1.000000	1.200000	25	27	Script/scr2180.binu8	33159	33163	@vv41903（あっ……！）	D	2180.gsc	31	（あっ……！）	（啊……！）	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	26	28	Script/scr2180.binu8	33211	33215	──ほんの一瞬、頭の奥に何かが閃いた。	N	2180.gsc	32	──ほんの一瞬、頭の奥に何かが閃いた。	──那一瞬间，脑海里闪出了什么。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	27	29	Script/scr2180.binu8	33273	33277	キャナリーの意識は、その不安定な明滅に引き寄せられてしまう。	N	2180.gsc	33	キャナリーの意識は、その不安定な明滅に引き寄せられてしまう。	卡娜莉的意识被那不稳定的明灭所吸引。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	28	30	Script/scr2180.binu8	33368	33372	造化術は集中力が命だということは重々知っている。造化対象のビジョンが妨げられた時、自ら軌道修正するためのコツも、散々学んできた。	N	2180.gsc	34	造化術は集中力が命だということは重々知っている。造化対象のビジョンが妨げられた時、自ら軌道修正するためのコツも、散々学んできた。	她深知专注是造化术的命脉。也学到了很多在构思造化对象被阻碍时修正轨道的诀窍。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	29	31	Script/scr2180.binu8	33565	33569	けれど、輪郭すら朧な「それ」はキャナリーの興味を惹いてやまず、あれほど明確に思い描いていたチョーカーのイメージが容易く霧散してしまう──	N	2180.gsc	35	けれど、輪郭すら朧な「それ」はキャナリーの興味を惹いてやまず、あれほど明確に思い描いていたチョーカーのイメージが容易く霧散してしまう──	但是，连轮廓都很模糊的「那个」却吸引了卡娜莉的兴趣，她刚刚那般明确描绘出的颈圈的形象轻易烟消云散了──	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	30	32	Script/scr2180.binu8	33774	33778	@vv41904「……っ」	D	2180.gsc	37	「……っ」	「……」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	31	33	Script/scr2180.binu8	33802	33806	ふらつき、マネキンに@r縋@すが@るようにして踏みとどまったところで、ようやく自我を取り戻した。	N	2180.gsc	38	ふらつき、マネキンに|縋[すが]るようにして踏みとどまったところで、ようやく自我を取り戻した。	卡娜莉摇摇晃晃，扶在人体模型上才稳住，总算找回了自我。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	32	34	Script/scr2180.binu8	33943	33947	何を考えていたのかは憶えていない。盛大に気が逸れたという自覚と、造化に失敗した手ごたえだけが残っている。	N	2180.gsc	39	何を考えていたのかは憶えていない。盛大に気が逸れたという自覚と、造化に失敗した手ごたえだけが残っている。	已经不记得当时在想些什么，只留下了一种注意力完全分散以及造化失败的感觉。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	33	35	Script/scr2180.binu8	34104	34108	恐る恐るマネキンを見て、キャナリーは声をあげた。	N	2180.gsc	40	恐る恐るマネキンを見て、キャナリーは声をあげた。	卡娜莉战战兢兢地看向人体模型，发出了声音。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	34	36	Script/scr2180.binu8	34181	34185	@vv41905「え……？」	D	2180.gsc	42	「え……？」	「诶……？」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	35	37	Script/scr2180.binu8	34230	34234	マネキンの首に、チョーカーらしきものが出現している。形状ばかりはデザインパターンに近いものではあった。	N	2180.gsc	43	マネキンの首に、チョーカーらしきものが出現している。形状ばかりはデザインパターンに近いものではあった。	人体模型的脖子上，出现了类似于颈圈的东西。形状很接近设计图案。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	36	38	Script/scr2180.binu8	34388	34392	しかし、黄にしようと目論んでいた石の色は赤──それも毒々しい黒みを帯びて濁った赤。	N	2180.gsc	44	しかし、黄にしようと目論んでいた石の色は赤──それも毒々しい黒みを帯びて濁った赤。	但是，本打算造化成黄色的石头颜色却是红色──而且是浑浊的血黑色。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	37	39	Script/scr2180.binu8	34516	34520	バゲットカットなど施されず、原石というよりは萎びた豆のように歪な姿をして、不揃いに垂れさがっている。	N	2180.gsc	45	バゲットカットなど施されず、原石というよりは萎びた豆のように歪な姿をして、不揃いに垂れさがっている。	没有经过切割，与其说是原石，更像是萎缩了的豆子一样歪歪扭扭，参差不齐地下垂着。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	38	40	Script/scr2180.binu8	34671	34675	@vv71704「わ、なんか……ある意味、意外性の塊って感じ。ロビンには似合う……かもしれない、だけど、キャナリーが造ったにしちゃ……」	D	2180.gsc	47	「わ、なんか……ある意味、意外性の塊って感じ。ロビンには似合う……かもしれない、だけど、キャナリーが造ったにしちゃ……」	「哇，怎么说……某种意义上，感觉是让人耳目一新的集合。说不定……和萝宾很配，但是……由卡娜莉造化出来的……」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	39	41	Script/scr2180.binu8	34864	34868	パヴォーネは途中で言葉を切った。相応しい形容を探すが見つからない、といった様子に見えた。	N	2180.gsc	48	パヴォーネは途中で言葉を切った。相応しい形容を探すが見つからない、といった様子に見えた。	帕沃妮中途停顿了。看起来是找不到合适的形容词。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	40	42	Script/scr2180.binu8	35001	35005	「歪」だとか「禍々しい」くらいならまだ良い。「グロテスク」「汚らしい」と形容されてもおかしくはない出来だ──とキャナリーは目を伏せる。	N	2180.gsc	49	「歪」だとか「禍々しい」くらいならまだ良い。「グロテスク」「汚らしい」と形容されてもおかしくはない出来だ──とキャナリーは目を伏せる。	被形容成「扭曲」或者「不祥」都还算好。即便说是「怪诞」「污秽」也不奇怪──卡娜莉闭上眼睛。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	41	43	Script/scr2180.binu8	35207	35211	@vv41906「失敗作よ。あんまり見ないで」	D	2180.gsc	51	「失敗作よ。あんまり見ないで」	「是失败作。别那么盯着看」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	42	44	Script/scr2180.binu8	35265	35269	そんな場面に入ってきたのは、よりにもよってロビンだった。	N	2180.gsc	52	そんな場面に入ってきたのは、よりにもよってロビンだった。	恰于此时出现的，偏偏是萝宾。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	43	45	Script/scr2180.binu8	35354	35358	@vv71705「ロビン、あんたのための素敵なチョーカーができたみたいだよ！」	D	2180.gsc	54	「ロビン、あんたのための素敵なチョーカーができたみたいだよ！」	「萝宾，好像有为你而作的很棒的颈圈哦！」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	44	46	Script/scr2180.binu8	35460	35464	実のところパヴォーネは、暗めの色調や独創的なデザインを、ロビンには似合いそうな方向性だと評価していた。	N	2180.gsc	55	実のところパヴォーネは、暗めの色調や独創的なデザインを、ロビンには似合いそうな方向性だと評価していた。	实际上帕沃妮认为暗色调和独创性的设计都很适合萝宾。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	45	47	Script/scr2180.binu8	35618	35622	故に気軽な調子で声をかけたのだが、キャナリーからすれば、失敗作に対する期待を無駄に煽るようで落ち着かない。	N	2180.gsc	56	故に気軽な調子で声をかけたのだが、キャナリーからすれば、失敗作に対する期待を無駄に煽るようで落ち着かない。	因此她轻松愉悦地向萝宾搭话了，但在卡娜莉看来这只是在白白煽动萝宾对失败作品的期待，让她有些不安。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	46	48	Script/scr2180.binu8	35796	35800	@vv31001「へぇ、そりゃ……」	D	2180.gsc	58	「へぇ、そりゃ……」	「嗯、那是……」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	47	49	Script/scr2180.binu8	35839	35843	ロビンはまんまと焚きつけられたらしく、興味深そうにマネキンを見やると、絶句した。	N	2180.gsc	59	ロビンはまんまと焚きつけられたらしく、興味深そうにマネキンを見やると、絶句した。	萝宾似乎被点燃了兴致，饶有趣味地看了一眼人体模型，然后沉默了。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	48	50	Script/scr2180.binu8	35964	35968	@vv41907「ち、違うのよ、ロビン。失敗してしまったの。装飾品を造るのは初めてだから……」	D	2180.gsc	61	「ち、違うのよ、ロビン。失敗してしまったの。装飾品を造るのは初めてだから……」	「不、不是的，萝宾。我失败了。因为是第一次造化饰品……」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	49	51	Script/scr2180.binu8	36094	36098	@vv31002「何を思って、これを造ったの」	D	2180.gsc	63	「何を思って、これを造ったの」	「你是想了什么，才造出了这个」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	50	52	Script/scr2180.binu8	36152	36156	キャナリーはしどろもどろに取り繕おうとしたが、ロビンは真顔のまま、静かに問うた。	N	2180.gsc	64	キャナリーはしどろもどろに取り繕おうとしたが、ロビンは真顔のまま、静かに問うた。	卡娜莉语无伦次地想要掩饰，萝宾却一脸严肃地平静问道。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	51	53	Script/scr2180.binu8	36277	36281	@vv41908「え……ええと、特に何も……」	D	2180.gsc	66	「え……ええと、特に何も……」	「呃……嗯，没想什么特别的……」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	52	54	Script/scr2180.binu8	36335	36339	@vv41909「６１３２番だったかしら。これならあなたに似合うんじゃないかと思って……石は、瞳にあわせて黄色にするつもりだったんだけど」	D	2180.gsc	68	「６１３２番だったかしら。これならあなたに似合うんじゃないかと思って……石は、瞳にあわせて黄色にするつもりだったんだけど」	「应该是６１３２号吧。我觉得这个设计很适合你……本来是打算配合你的眼睛把石头变成黄色的」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	53	55	Script/scr2180.binu8	36531	36535	@vv31003「そうじゃなくて、@rこ@・@@rれ@・@@rは@・@@r何@・@？」	D	2180.gsc	70	「そうじゃなくて、|これは何[・・・・]？」	「我不是问那个，|这是什么[····]？」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	54	56	Script/scr2180.binu8	36617	36621	ロビンはマネキンに歩み寄ると、しげしげと見つめる。	N	2180.gsc	71	ロビンはマネキンに歩み寄ると、しげしげと見つめる。	萝宾走近人体模型，细细端详着。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	55	57	Script/scr2180.binu8	36697	36701	キャナリーにとっては、単にイメージが破綻した失敗作でしかない。しかしロビンは、この歪な造形に、別の意味合いを見出そうとしているようだ。	N	2180.gsc	72	キャナリーにとっては、単にイメージが破綻した失敗作でしかない。しかしロビンは、この歪な造形に、別の意味合いを見出そうとしているようだ。	对于卡娜莉来说这只是一个形象糟糕的失败品。但是萝宾似乎想从这个扭曲的造型中找出其他意义。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	56	58	Script/scr2180.binu8	36903	36907	@vv31004「これはチョーカーじゃない、別の何かを象って造られたものじゃないの？　見覚えがある」	D	2180.gsc	74	「これはチョーカーじゃない、別の何かを象って造られたものじゃないの？　見覚えがある」	「这不是颈圈，是模仿别的什么东西造出来的吗？　我认得它」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	57	59	Script/scr2180.binu8	37042	37046	@vv41910「いいえ、そういうつもりは全くなかったわ。その何かって@n何？」	D	2180.gsc	76	「いいえ、そういうつもりは全くなかったわ。その何かって^n何？」	「没有，我完全没这种打算啊。你说的什么东西，是什么？」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	58	60	Script/scr2180.binu8	37147	37151	@vv31005「それが思い出せないから、あんたに聞いてるんだけど。本当に何も考えずにこれを生み出したの？」	D	2180.gsc	78	「それが思い出せないから、あんたに聞いてるんだけど。本当に何も考えずにこれを生み出したの？」	「我就是想不起来才问你的。你真的是什么都没想就造化了这个吗？」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	59	61	Script/scr2180.binu8	37298	37302	キャナリーが頷くと、ロビンは髪をかき乱してもどかしげに考えていた。	N	2180.gsc	79	キャナリーが頷くと、ロビンは髪をかき乱してもどかしげに考えていた。	卡娜莉点了点头，萝宾把头发揉的乱糟糟的，焦急地思考着。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	60	62	Script/scr2180.binu8	37402	37406	@vv71706「これに似てるものなんて、あるかな？　あたしは全然、何も思い浮かばないけど」	D	2180.gsc	81	「これに似てるものなんて、あるかな？　あたしは全然、何も思い浮かばないけど」	「是有什么和这个，相似的东西吗？　虽然我一点也想不出来就是了」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	61	63	Script/scr2180.binu8	37529	37533	@vv41911「…………」	D	2180.gsc	83	「…………」	「…………」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	62	64	Script/scr2180.binu8	37560	37564	キャナリーは無言のまま、改めて思いを巡らせる。	N	2180.gsc	84	キャナリーは無言のまま、改めて思いを巡らせる。	卡娜莉一言不发，重新开始思考。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	63	65	Script/scr2180.binu8	37634	37638	造化中、造るべきデザインパターンを遮って、頭の奥に閃いた幻影──それが、象られた元の「何か」なのだろうか。	N	2180.gsc	85	造化中、造るべきデザインパターンを遮って、頭の奥に閃いた幻影──それが、象られた元の「何か」なのだろうか。	在造化过程中，遮住了应该制造的设计图案，在脑海中一闪而过的幻影──那难道就是「什么东西」的原型吗。	N
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	64	66	Script/scr2180.binu8	37798	37802	@vv31006「……図書館に行ってくる」	D	2180.gsc	87	「……図書館に行ってくる」	「……我去图书馆了」	D
2180	exact-jp	normalized-japanese-exact	1.000000	0.000000	65	67	Script/scr2180.binu8	37850	37854	ロビンは低く呟くと、部屋を出ていった。残されたパヴォーネとキャナリーは、ただ当惑して顔を見合わせた。	N	2180.gsc	88	ロビンは低く呟くと、部屋を出ていった。残されたパヴォーネとキャナリーは、ただ当惑して顔を見合わせた。	萝宾低声说着走出了房间。只剩下帕沃妮和卡娜莉困惑地面面相觑。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	0	0	Script/scr2190.binu8	40370	40374	マコーがパヴォーネとの間に感じた亀裂は、晩餐の後にますます顕在化した。	N	2190.gsc	0	マコーがパヴォーネとの間に感じた亀裂は、晩餐の後にますます顕在化した。	玛可之前所感到的自己同帕沃妮之间的隔阂，在晚餐过后越发明显。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	1	1	Script/scr2190.binu8	40491	40495	食堂から出ていく際、思い切って話しかけようとパヴォーネに近づいたのだが、その前に割り込むようにして、一般クラスの生徒がパヴォーネに声をかけた。	N	2190.gsc	1	食堂から出ていく際、思い切って話しかけようとパヴォーネに近づいたのだが、その前に割り込むようにして、一般クラスの生徒がパヴォーネに声をかけた。	走出食堂时，玛可靠近了帕沃妮，下定决心想要向她搭话。可还没来得及开口，普通班的学生便插入了二人之间，先行向帕沃妮搭起了话。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	2	2	Script/scr2190.binu8	40709	40713	パヴォーネは愛想よく対応し、見るからに楽しげなやり取りが交わされる。生徒の頬はみるみるうちに、艶やかな薔薇色に染まった。	N	2190.gsc	2	パヴォーネは愛想よく対応し、見るからに楽しげなやり取りが交わされる。生徒の頬はみるみるうちに、艶やかな薔薇色に染まった。	帕沃妮亲切地应对着她们，一眼就能看出她们聊得很欢快。学生的脸颊转眼染上了娇艳的粉红色。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	3	3	Script/scr2190.binu8	40894	40898	名も知らない生徒の、素直で、溌溂としていて、陰りのない表情が、マコーの胸を焦がした。何の気後れもなく、ひたすらまっすぐに示される好意。	N	2190.gsc	3	名も知らない生徒の、素直で、溌溂としていて、陰りのない表情が、マコーの胸を焦がした。何の気後れもなく、ひたすらまっすぐに示される好意。	不知名的学生那坦率活泼而毫无阴霾的表情令玛可心急如焚。她没有丝毫胆怯，只是一心一意地表露着自身的好意。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	4	4	Script/scr2190.binu8	41100	41104	もしパヴォーネがドレスを造った相手が彼女なら、きっと飛び上がるほどに喜ぶのだろう──そんな思いが湧いた。	N	2190.gsc	4	もしパヴォーネがドレスを造った相手が彼女なら、きっと飛び上がるほどに喜ぶのだろう──そんな思いが湧いた。	如果帕沃妮的礼服是为她而做的话，她一定会欣喜若狂的吧──如此念头涌上了玛可心头。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	5	5	Script/scr2190.binu8	41261	41265	パヴォーネにとっても、彼女の可愛らしい健やかな喜びようは嬉しいはずだ。造ってよかった、危ない橋を渡った甲斐があったと、心から満たされるのだろう──	N	2190.gsc	5	パヴォーネにとっても、彼女の可愛らしい健やかな喜びようは嬉しいはずだ。造ってよかった、危ない橋を渡った甲斐があったと、心から満たされるのだろう──	帕沃妮也一定会对她那可爱而明朗的喜悦之情感到开心的。而且还会心满意足地想到，有做礼服真是太好了，没有白白冒险──	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	6	6	Script/scr2190.binu8	41485	41489	マコーはふたりから目を逸らし、一心不乱に自室を目指した。今の自分には、やるべきことがあるのだ。	N	2190.gsc	6	マコーはふたりから目を逸らし、一心不乱に自室を目指した。今の自分には、やるべきことがあるのだ。	玛可将视线从二人身上移开，心无旁骛地走向了自己的房间。眼下的自己还有应为之事。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	7	7	Script/scr2190.binu8	41656	41660	@vv52101「……！」	D	2190.gsc	8	「……！」	「……！」	D
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	8	8	Script/scr2190.binu8	41684	41688	姿勢が崩れかけた拍子に、椅子の足が@r軋@きし@み、その音でマコーは目を覚ました。	N	2190.gsc	9	姿勢が崩れかけた拍子に、椅子の足が|軋[きし]み、その音でマコーは目を覚ました。	就在即将趴倒在桌上之时，椅子腿随着动作嘎吱作响了起来。听到这声响，玛可清醒了过来。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	9	9	Script/scr2190.binu8	41804	41808	夜の自習に打ちこんでいたつもりが、いつの間にか@r転寝@うたたね@していたらしい。	N	2190.gsc	10	夜の自習に打ちこんでいたつもりが、いつの間にか|転寝[うたたね]していたらしい。	本想专注于晚自习，可似乎在不知不觉中打起了瞌睡。	N
2190	exact-jp	normalized-japanese-exact	1.000000	0.000000	10	10	Script/scr2190.binu8	41924	41928	浅い眠りの中で、何かよくない夢を見ていた気がする。粘りつくような手ごたえの伴う、どろりと淀んだ夢。	N	2190.gsc	11	浅い眠りの中で、何かよくない夢を見ていた気がする。粘りつくような手ごたえの伴う、どろりと淀んだ夢。	浅睡时，好像做了个不好的梦，一个粘腻烦闷、令人喘不过气的梦。	N
